attrib1,attrib2,attrib3,class
2.836308,9.75414,1.566046,1
1.275208,1.405941,7.342984,0
4.642319,9.905772,3.343943,1
7.005139,0.287763,4.639081,0
0.120384,2.200207,6.375764,0
8.947348,7.647666,8.603161,1
7.075834,9.955435,6.745894,1
3.006616,8.767387,8.877377,1
6.488292,9.682038,5.236688,1
7.12873,1.84253,7.963029,0
2.961999,6.124236,3.618651,1
8.725686,3.086803,9.713823,1
9.085752,7.933653,4.111707,1
0.554652,4.955897,2.62808,0
8.917606,1.303688,0.054769,0
1.536068,5.735363,5.503147,0
4.911776,1.152068,0.121141,0
4.326024,6.024141,4.485956,1
0.191644,4.617902,4.493415,0
0.807098,8.745711,6.432335,0
3.043476,8.144892,5.218635,1
5.855628,9.216543,6.711748,1
1.74122,5.034126,8.123115,0
7.578869,4.315748,8.556688,1
9.383833,1.886801,1.71917,1
0.095422,3.259537,1.984074,0
5.732855,0.767417,6.309703,0
7.41278,8.775863,1.421922,1
4.765469,7.490109,3.5751,1
7.620723,7.942376,3.61812,1
4.621127,9.50847,8.433073,1
9.634022,7.058958,9.047365,1
5.245332,8.657396,9.529542,1
0.850048,0.539769,1.376281,0
8.43773,1.599777,4.724101,1
0.92202,5.379812,7.261929,0
6.292233,3.271213,8.748104,1
6.363989,9.631264,0.518531,1
2.595412,2.55124,7.417369,0
3.302009,8.884667,0.089725,1
4.256377,5.170392,0.976037,1
8.228424,3.885048,6.984811,0
2.249909,4.802156,3.184242,0
2.930702,6.491815,8.617129,1
0.941228,8.366526,1.893579,1
5.545533,1.415282,1.986002,0
4.164615,1.451033,4.511427,0
9.629834,4.753721,5.672429,1
2.665913,8.188266,8.321325,1
6.613589,9.920518,4.087502,1
1.901745,7.305483,8.788043,1
9.47552,6.418579,2.941432,1
9.272048,9.044865,5.902521,1
6.379759,6.163408,6.813024,1
4.053445,8.537878,6.423953,1
6.564904,2.385913,6.649941,0
1.922678,2.831941,5.471488,0
4.96978,3.749952,0.432545,0
3.878474,0.423547,8.62676,0
1.614177,0.212235,7.582671,1
0.061559,4.338728,0.587153,0
4.468352,2.494539,0.827816,0
7.095656,0.010915,3.516568,0
6.647324,0.348016,8.487918,1
6.816003,8.452875,2.716536,1
2.642361,8.893655,8.895597,1
9.393465,4.519742,7.276858,1
7.660118,7.339204,0.44147,1
0.672247,8.310534,7.812811,0
4.62731,1.948574,5.940676,1
7.354342,7.14572,7.966245,1
2.829946,6.611881,1.709257,1
7.133821,7.839314,7.032335,1
2.760833,9.441662,3.859509,1
3.589334,5.597378,0.607611,1
8.223809,4.827762,1.34698,1
2.964587,7.141513,9.030085,0
6.615246,8.041803,0.896195,1
5.779341,8.903208,7.105022,1
7.762784,9.64527,2.091295,1
3.661534,4.835767,3.586966,0
8.066404,3.645534,1.48483,1
8.587903,9.070824,6.510831,1
9.753637,1.883732,6.009531,1
1.109329,9.506097,8.648075,1
2.995571,2.098895,1.638754,0
9.830403,3.292086,4.989672,1
0.013169,3.248502,3.45562,0
7.519257,8.706671,0.549586,1
2.354723,1.931861,3.814622,0
7.3577,2.273584,9.536043,1
6.497988,6.957897,3.79501,1
6.298182,1.165336,1.113441,0
1.07804,0.607262,8.817843,0
9.559215,1.604437,0.8497,1
3.515283,7.68788,1.370539,1
3.446243,7.764716,4.192462,1
6.281034,0.767819,8.620027,0
0.650886,6.99571,3.728923,0
4.726094,4.430346,4.638037,1
0.431445,3.12108,7.421265,0
3.785559,8.380605,6.766392,1
6.645358,4.849069,4.595243,1
4.052478,3.202247,1.252191,0
2.690158,9.911215,4.606909,1
9.019153,6.943921,1.043397,1
0.482208,6.516813,6.222715,1
6.648755,1.446126,9.170796,0
6.378706,7.018353,8.082565,1
9.380028,1.046965,2.27946,1
5.820684,5.349863,7.03717,1
8.773053,7.671922,9.203872,1
9.645182,3.80038,4.121462,1
7.197281,4.661337,9.433721,1
0.780772,8.212236,3.321854,0
4.771034,5.99319,9.591613,1
6.363835,1.766581,4.30963,0
7.256376,9.292613,2.702236,1
1.993589,8.556419,5.879848,1
1.624923,8.139652,8.4741,1
8.306747,1.341306,0.715661,1
9.652855,0.320942,6.294432,1
8.941148,2.8588,0.943907,1
0.387585,5.057802,6.932173,0
2.418045,1.571002,7.354172,0
6.476867,5.896626,1.205479,1
1.19909,0.631876,7.892784,0
9.166887,5.961102,8.642519,1
9.972049,0.190926,7.365442,1
0.855232,7.108524,5.976606,0
1.033491,5.252861,2.350479,0
2.597235,6.624168,3.204502,0
3.674884,7.723814,7.544625,1
5.368103,4.88202,2.68314,1
9.252588,6.337873,2.950512,1
7.47396,7.637807,8.558697,1
2.414308,3.768143,5.336169,0
7.339178,3.355326,3.65093,1
8.403114,7.677219,8.099597,1
6.567004,1.404226,4.418622,0
4.548618,4.600318,9.617741,1
4.341083,0.087826,6.451066,0
8.674614,9.129179,6.850847,1
1.801498,7.848389,7.662442,1
2.995052,6.133812,4.956955,1
0.173738,5.225379,5.179725,0
4.298096,8.114786,6.09162,1
1.816731,9.490161,2.659062,1
5.542499,4.33849,9.425963,1
0.120032,8.132497,1.857326,0
2.080861,1.200613,6.979777,0
6.307634,7.844242,3.605243,1
3.85257,9.833187,1.364959,1
2.360257,5.540847,4.785679,0
6.009259,8.905723,3.457603,1
3.023999,3.616353,2.293147,0
4.576046,4.651171,9.025894,1
7.778636,8.092569,0.033815,1
8.796211,5.496442,7.987018,1
1.455762,1.213769,7.070969,0
6.41597,6.486903,5.100969,1
3.109897,6.503869,6.876855,1
0.790019,8.781081,6.853557,1
7.265085,4.399093,6.956276,1
1.300491,0.128204,2.514493,0
7.382676,7.261497,9.325475,1
0.953445,4.397537,3.66942,0
1.728627,0.044654,7.359977,0
5.043126,2.543521,8.267613,1
1.195189,4.708137,0.037931,0
2.544341,1.879841,3.475964,0
2.711138,3.791579,0.219152,0
9.889166,9.231605,3.778459,1
4.62598,9.082117,3.427576,1
5.776768,0.944119,6.230135,0
5.982797,7.726545,4.654285,1
5.567118,6.171116,6.229164,1
7.001777,2.155739,5.035491,1
0.929212,1.467526,1.803356,0
4.58985,1.048289,3.789211,0
7.244649,6.970026,9.558613,1
9.62198,5.762198,9.943155,1
2.127241,8.032045,4.989674,1
7.157096,0.0369,6.9225,0
3.959606,5.76733,2.53694,1
7.52565,7.004536,4.710619,1
5.113761,3.623434,8.695764,0
4.701356,0.737032,2.733227,0
3.457088,6.959474,6.904888,1
4.976048,4.186042,2.941856,1
1.701652,9.038115,3.470635,1
7.120805,3.740646,1.15169,0
3.180891,6.006786,0.906904,1
0.367801,2.468634,1.8449,0
0.970364,7.149844,8.048228,0
0.943155,4.768561,7.530382,0
9.678195,6.235478,3.20888,1
3.414198,9.52615,6.158047,1
8.528336,9.785008,6.561156,1
6.207251,1.709713,0.009405,0
2.585268,3.721694,2.656156,0
1.772405,1.679239,1.486347,0
2.943753,0.380378,5.696577,0
3.152327,0.032811,7.774809,0
5.342968,1.777557,9.549739,0
6.581611,6.437437,3.710229,1
4.592862,6.648986,8.182781,1
5.425616,5.531349,6.142586,1
3.986577,3.225933,1.022545,0
9.936227,0.385503,6.80966,1
0.252378,3.426024,5.713101,0
1.114356,0.037457,2.043932,0
1.876303,9.240088,4.075515,1
0.14984,2.882537,2.655403,1
4.553522,8.943623,4.546682,1
2.478608,0.724561,7.111094,0
1.662709,8.944874,5.246759,1
8.186128,8.134677,2.360594,1
1.421947,5.696187,4.606709,1
9.816377,2.938606,2.83363,1
3.664199,1.854345,1.56588,0
6.084438,6.490224,6.31119,1
8.570947,5.480365,8.67786,0
0.53588,6.021884,4.432116,0
0.189134,2.402613,7.188789,0
3.178175,2.018197,5.497137,0
1.434303,3.268403,2.256601,0
5.938686,9.535117,4.533588,1
9.14938,0.874701,8.1835,1
0.825153,7.890011,9.085155,1
9.278173,5.411828,8.420149,1
1.222847,6.699092,0.377729,0
4.04037,0.745288,1.580771,1
1.015992,5.205072,5.990564,0
1.995466,8.854243,1.66046,1
8.181859,3.167143,6.175901,1
5.428696,8.28768,6.720141,1
8.218704,9.694492,2.544895,0
6.856904,2.106297,2.605559,0
0.481831,2.648336,6.021401,0
6.384604,5.043562,7.785755,1
9.117637,5.306212,5.087323,1
7.584902,8.720217,3.767614,1
2.317847,9.016163,9.137311,1
8.684778,7.78575,7.379937,0
8.319568,3.717019,8.644141,1
5.062695,5.881984,8.479695,1
7.847219,4.790606,3.570241,0
1.420542,8.619352,6.137065,1
3.779446,5.123104,8.858128,0
8.043759,5.971332,8.794547,1
9.831939,3.047884,3.110178,1
0.176968,1.228448,2.316059,0
7.637076,2.615805,9.389219,1
0.856215,6.947177,7.82069,0
6.248574,8.511289,5.24831,1
4.966869,8.581289,5.575465,1
2.691886,0.531511,6.373482,0
2.493039,8.091294,1.484638,1
6.688474,0.771068,1.479601,0
3.346649,4.971654,8.748367,0
3.05753,5.446578,2.786866,0
1.049709,3.847485,9.472292,0
0.715444,0.077989,9.912338,0
1.813536,7.630388,1.381434,1
8.156636,7.135622,1.145285,0
9.343348,8.557159,4.775915,1
6.106731,3.104428,9.753825,1
1.859666,3.541486,5.538443,0
0.507912,9.584416,2.658579,1
1.067233,5.113968,2.232459,0
0.304821,1.462663,7.184692,0
5.58042,8.011836,2.317429,1
0.435751,8.900364,4.36204,1
3.066092,7.707573,4.280093,1
6.274416,0.950447,7.892367,0
1.113607,7.16255,1.58474,0
0.453184,4.141413,4.838234,0
3.544183,2.63601,4.196992,1
8.207026,0.640544,7.179457,1
7.502726,5.240771,5.450105,0
1.532881,8.229342,0.720588,1
0.241689,6.842558,4.853102,0
0.654702,1.569041,9.261038,0
6.880291,4.620928,1.324413,1
5.532029,2.360329,4.388947,0
8.056099,4.550396,2.753477,1
0.30802,8.276152,1.876027,0
4.673838,5.91937,4.315011,1
7.763181,7.903139,2.12016,1
5.183551,1.769157,0.351783,1
4.958765,8.525691,5.515325,1
4.3339,3.850534,2.989706,0
1.036323,2.505423,7.781705,0
7.768675,3.143085,3.453985,1
2.495927,7.732163,1.860588,1
5.82514,1.58952,1.91639,0
4.71268,0.927474,1.134971,0
9.157319,7.681045,8.42335,1
0.959311,2.857761,7.973343,0
8.732746,9.47714,9.065628,1
6.527451,8.500141,0.472501,1
4.240362,9.40281,5.965675,1
1.696816,3.549729,9.509414,1
3.708671,9.129808,4.322275,1
0.619527,4.662988,5.019423,0
6.873015,6.371562,3.86371,1
3.111573,6.159395,1.986842,1
5.477772,9.337597,5.631943,1
6.658052,2.977388,3.9963,1
7.98589,0.445653,1.206681,0
5.009546,3.94927,6.728911,0
7.572294,7.707502,3.320144,0
3.828645,0.618193,2.025407,0
9.523492,9.328443,6.707653,1
9.426793,6.529506,1.453525,1
2.163434,0.712462,7.946371,0
1.230591,6.511601,7.565342,1
9.723518,9.047379,5.620334,0
5.381773,5.488643,2.09584,0
7.078392,2.735657,7.740989,1
6.778002,0.984359,5.024077,1
5.17576,6.244866,4.778399,1
3.209201,5.759015,5.936179,0
8.56671,1.668462,3.737177,1
8.674602,7.592866,7.215894,1
5.480737,5.975334,6.323985,1
1.028928,2.790975,8.65719,0
0.315943,8.66245,2.639732,0
2.968826,7.375931,2.824846,0
4.792475,7.905229,4.925924,1
7.121049,0.75264,2.863915,0
2.287567,3.502922,3.222189,1
3.462309,8.381834,0.791729,1
7.922632,5.70434,4.589411,1
9.24531,3.217342,9.752676,1
3.292126,4.734256,3.537476,0
4.55373,6.312277,7.172274,1
5.569068,5.265444,2.622956,1
5.581226,3.987188,1.988054,1
7.95925,6.815481,5.857607,1
6.50773,1.450219,9.484241,0
6.394061,4.43107,4.769963,1
3.391144,5.50988,6.013848,0
6.463464,1.125983,9.386194,0
6.545864,9.736381,3.176866,1
2.61771,2.84632,5.964477,0
5.731557,6.802409,8.649971,1
6.589401,6.203128,8.243769,0
8.307264,2.565152,6.268248,0
9.231234,6.06896,1.38534,1
4.661762,2.76877,2.172324,0
5.477839,7.021607,2.809005,1
9.20885,7.313326,2.898738,1
5.312508,4.294969,7.431018,1
1.120844,5.502157,6.490481,0
8.673043,6.982806,5.476411,1
7.480141,4.116703,8.379162,1
3.900262,7.11083,8.608077,1
7.75479,3.651975,7.475669,1
8.347518,7.354796,9.499282,1
2.931389,0.386193,5.953462,0
5.831014,1.142968,5.027998,0
5.860262,3.612705,8.990101,1
0.236056,1.691505,9.530744,0
2.455017,3.016399,4.971378,0
3.45969,4.888907,3.866505,0
1.74854,1.399462,8.362958,0
9.759673,0.983992,0.429405,1
9.822082,5.289278,7.3473,0
4.58536,2.401371,3.602797,1
0.294728,4.20173,2.676806,0
4.922866,4.397004,3.002023,1
1.324377,5.810553,2.279333,0
1.720957,5.842077,0.687198,0
4.389523,8.184048,6.593072,1
5.154723,0.078241,0.725065,1
3.379127,6.228266,1.274442,1
0.332012,2.681455,7.268212,0
2.213369,3.905593,2.972652,0
7.634627,7.073088,4.700112,1
4.351312,2.355772,6.971866,0
4.295221,0.917731,5.245571,0
9.559292,2.378894,0.247306,1
2.564108,8.429548,7.703584,1
1.896222,5.134295,0.321741,0
1.782351,0.016446,4.925407,0
0.288244,5.244225,6.472891,0
6.054256,4.451313,5.206863,1
5.263603,7.69501,3.947118,1
8.466901,4.190673,6.376547,1
3.95059,8.607071,8.943873,1
8.997989,5.284451,7.654798,1
2.760128,7.783597,2.426826,0
2.506986,1.483282,2.881407,0
8.783979,5.922023,0.961017,1
5.662274,1.857039,5.553959,0
1.307976,9.751037,7.559372,1
1.523764,8.17412,0.017855,1
9.930024,4.9015,8.205391,0
0.409648,1.101996,6.460656,0
3.476979,2.046654,3.023376,0
1.834915,5.084793,1.495646,0
4.621991,3.119825,6.66037,0
1.552466,4.570721,0.665221,0
8.062728,8.120231,5.200874,1
4.800337,5.127914,6.216795,1
7.199278,7.953971,1.211495,1
9.937223,2.397219,3.104717,1
1.133583,5.390612,7.082721,0
1.294338,0.151532,6.667031,0
9.61151,7.277188,9.107781,1
6.498965,7.226082,1.131165,0
3.219874,6.603104,9.280799,1
9.255861,7.936634,9.926934,1
6.189116,6.269817,9.147182,1
8.23472,4.518716,7.515349,1
5.056606,4.705916,5.223822,1
8.925154,5.758776,1.787444,1
2.075588,3.545785,5.606923,0
9.306428,7.665058,2.244967,1
3.948302,9.148996,7.95018,1
7.909974,6.835384,5.854473,1
1.130223,2.070248,4.023551,0
2.253086,3.835816,5.016484,0
7.676629,2.162921,9.714092,1
2.513841,7.328099,1.539533,1
3.20384,9.963944,3.478861,1
0.492573,1.515053,8.027793,0
5.037355,5.62087,6.415767,1
0.898764,9.403601,2.584664,0
0.44216,5.997181,0.201098,0
4.818457,4.375347,8.927385,1
6.035763,6.126501,0.021379,1
7.459675,5.694189,5.606143,0
4.25465,9.458929,9.274515,1
3.807399,1.537292,0.207786,0
9.795625,0.202184,9.367403,1
0.290763,0.827315,2.126905,0
6.466516,4.075865,2.886742,1
6.778489,8.449918,0.55793,0
0.996615,6.16643,3.602865,0
5.57687,0.466463,7.985629,0
1.2081,8.027746,3.748562,1
1.986005,9.515732,7.790842,1
2.642637,1.371297,0.912653,0
4.116942,9.447861,7.862817,1
5.642569,3.978419,3.604283,1
6.349076,6.259101,1.988525,1
3.017037,5.898579,5.829472,0
7.670516,0.501319,6.171807,1
3.636894,3.878881,7.716509,0
3.461998,8.114204,1.972617,1
1.48151,8.159925,1.469074,1
2.320683,9.070135,6.664832,1
3.983551,7.406849,4.054,1
6.59251,5.821855,1.603816,1
2.349251,6.776754,3.344814,1
5.194806,8.724715,3.959205,1
4.41607,1.936523,8.926498,0
3.53606,5.725167,3.690048,1
9.278547,2.890631,1.308639,1
1.523184,4.396044,9.673497,0
1.15889,7.376967,0.880607,0
1.694521,1.912981,5.366961,0
7.703568,0.027234,7.745581,0
4.710324,6.406095,2.073754,1
6.433301,4.915452,9.774619,1
8.699307,8.866648,7.096991,1
7.801119,5.754384,7.880473,1
0.626703,9.2789,0.879932,1
9.622534,3.335039,4.659826,1
5.881438,0.92835,8.276285,0
0.786066,2.677868,1.24565,0
3.202798,3.283496,2.206017,0
1.690101,6.168942,0.077307,0
6.453691,4.15466,1.672423,1
2.178078,1.442728,8.657209,0
5.342473,9.262074,3.255554,1
3.049758,3.376867,6.89232,0
5.430059,7.793098,0.338745,1
4.67622,7.080831,2.949109,1
2.608992,4.676004,2.338477,0
7.100284,0.693633,8.186633,1
5.051718,5.286569,8.53095,1
2.847343,2.590105,3.056892,0
6.732122,0.070294,8.704411,0
0.854614,1.364428,8.959757,0
4.271606,1.153947,9.724683,0
1.754643,1.462922,3.507765,0
8.116061,4.893563,4.510396,1
9.89551,9.044494,7.494106,1
8.095376,9.816615,2.804231,1
1.543185,9.010409,5.986529,1
6.79083,2.364585,0.58415,1
2.757428,7.44805,6.851309,1
7.177534,4.16125,2.535938,0
1.822717,1.859527,7.276607,0
6.958924,7.865462,0.353176,0
3.838796,4.469632,3.815825,0
7.889238,5.787969,3.698236,0
0.251126,5.627858,1.734993,0
2.977461,0.151877,5.949854,0
9.256556,3.402519,5.009881,1
1.438718,0.148308,3.824463,1
3.175033,3.298176,4.606063,0
2.535913,0.957646,4.856135,0
5.425379,6.318833,2.286614,0
8.835261,9.506423,7.005066,1
6.52126,5.60578,0.312149,1
3.411311,5.757932,9.020696,1
0.430825,9.273386,1.875878,1
8.31094,5.454985,8.141175,0
8.692211,0.294852,2.622817,0
2.696136,6.43534,4.887048,0
6.916308,2.711381,0.213028,1
7.986911,2.899016,1.459443,1
5.181199,8.467927,8.88771,1
5.207111,8.227284,7.652536,1
6.758901,5.105156,8.622373,1
9.298357,5.519568,9.974832,1
5.515815,3.610979,0.751311,1
1.022731,6.9513,5.993746,0
0.403705,2.567818,4.844889,0
4.14779,1.996587,0.378739,0
5.327727,5.985465,8.727459,1
0.109345,4.406491,0.820327,0
1.589048,0.985897,1.179,0
9.583027,5.177302,4.958327,1
0.548687,1.791322,7.315951,0
5.84436,6.801313,8.952558,1
4.147604,1.416967,2.22227,0
9.605062,7.112474,3.511806,1
2.501649,1.268767,2.956127,0
4.213909,2.797049,7.272358,0
5.527545,0.29324,3.932955,0
1.582348,9.855945,1.674847,1
4.89322,2.26273,5.839459,0
3.553007,9.487433,6.406279,1
9.152825,6.883683,5.139611,1
9.730489,0.260255,0.945648,1
9.163195,8.856684,2.59535,1
2.129598,9.531932,3.614104,1
8.336263,4.864591,1.473982,1
5.727606,1.048202,1.288947,0
8.396666,7.720991,4.115649,1
0.589354,4.365733,9.748856,0
0.370332,8.444406,4.840933,0
5.262049,6.261646,1.28033,1
1.985759,5.63698,7.631772,0
0.433838,3.534749,4.112618,0
3.939686,6.839794,2.416238,1
3.105683,7.067772,8.057637,1
0.716772,9.167767,5.785353,0
2.177701,0.829198,7.165888,1
3.011066,1.906783,2.319849,0
0.096599,0.841373,0.081338,0
2.073599,4.160106,6.364501,0
0.716558,4.063154,4.483142,0
8.838932,0.137363,6.683465,0
5.592253,8.660266,8.044193,1
7.752637,7.281902,2.982062,1
5.550599,7.587715,5.429534,1
0.251231,2.126214,1.045371,0
3.879201,1.789023,1.854938,0
3.984565,1.324543,9.962762,0
8.883037,8.418149,7.827786,1
3.615063,4.925797,4.684875,0
3.528678,8.542164,6.062445,1
1.90486,8.819113,9.639287,1
0.999081,7.155934,0.673331,0
4.086547,7.716348,3.569256,1
3.567249,7.98862,9.465906,1
1.401774,6.51543,0.03374,1
4.701015,0.618565,2.741842,0
1.276298,1.039376,3.537717,0
8.856097,4.380446,2.021908,1
1.435646,4.431369,8.264485,0
5.617567,1.646111,6.936919,0
6.258995,8.942202,9.792909,1
1.477644,5.77481,9.028323,0
1.448557,4.069219,5.057238,0
3.829309,3.295041,1.386494,0
4.96343,1.063229,1.908468,1
2.91906,6.102487,7.424171,1
8.193716,8.682024,8.384832,0
2.083223,5.386855,5.772592,0
1.033084,4.603677,4.681619,0
9.092846,2.67033,5.848975,1
5.9789,5.415619,6.787916,1
3.754641,4.950405,9.047416,0
0.975088,0.775374,1.148137,0
2.887376,0.740259,0.778555,0
4.150497,2.105019,2.457985,0
8.217761,2.750071,5.645068,1
6.1397,5.523939,7.911181,1
6.10668,5.092538,7.989203,0
6.700972,6.414098,0.157531,1
5.190312,3.063468,6.356895,0
1.209206,3.783768,6.188162,0
8.918665,1.264825,7.160117,0
5.563191,8.916265,4.816373,1
2.425375,5.867152,6.232811,1
2.434116,1.251226,7.316709,1
2.833385,9.087584,8.434897,1
1.704248,5.25573,9.828714,0
1.554842,0.280782,0.952894,1
1.939339,8.534374,5.14192,1
5.795452,0.056579,2.025679,0
9.136987,2.432544,1.17646,1
5.383693,6.651874,0.053686,1
6.730723,2.764316,2.085727,1
1.183444,1.558928,4.725649,0
3.861106,5.8422,3.358489,1
1.150621,6.146008,6.881607,0
3.354234,9.39157,1.722862,0
7.819443,2.783633,2.733596,1
7.302808,3.38807,0.394795,1
9.585357,0.72122,2.089717,1
5.880613,7.341011,0.397367,1
4.927348,3.802655,6.192888,0
6.661673,0.782274,4.923855,0
9.60208,0.459131,7.520801,1
6.486324,9.205152,9.443817,1
4.231975,4.525196,2.980604,0
9.65862,4.161091,6.490566,1
5.486009,7.416716,7.275112,0
3.449107,2.305647,9.656799,0
3.923477,9.445221,3.693195,0
0.316096,7.062081,4.743407,0
3.989853,6.437814,1.209426,1
1.039588,8.678582,1.103019,1
4.353448,6.978761,5.574126,1
4.741499,4.432697,7.479764,1
6.110202,0.177685,5.838736,0
3.328878,2.115769,5.608758,0
9.378899,5.099997,4.896771,1
0.421285,6.049051,7.698115,0
4.931841,2.370767,8.114689,0
9.199477,7.940978,1.290926,1
6.995873,3.529351,7.601029,1
0.604237,0.997234,8.278951,0
0.999934,5.004145,7.556604,0
7.290303,8.179754,9.436308,0
8.041951,4.217126,9.802397,1
3.13959,7.780376,0.211,1
8.614038,9.408105,2.150973,1
6.767367,8.000805,3.567914,1
7.501507,7.836039,9.133863,1
4.164485,6.328546,7.837021,1
5.361208,1.670917,7.971981,0
5.824211,2.916318,9.460748,0
2.493041,2.696972,6.199032,0
4.674737,7.465384,7.189613,1
7.463457,0.526217,2.985711,0
3.909286,4.222028,7.566454,0
7.996868,1.405416,2.133232,1
7.975996,7.07846,5.741227,1
1.172236,2.715828,2.580075,0
3.673219,8.873459,6.255846,1
2.405196,8.870607,3.280541,0
8.855766,9.797214,0.76685,1
5.782419,1.534771,0.325494,0
3.443405,0.613968,4.562378,0
2.125251,6.373608,0.15999,0
8.940723,4.943756,0.819145,1
3.862599,9.023723,8.851294,1
3.176332,0.218552,6.874311,0
7.788447,0.421485,3.543851,0
4.852577,4.022708,9.694776,0
5.227939,9.261038,5.771435,1
4.913063,2.563919,3.038383,0
4.632199,1.407927,1.903558,0
6.537147,8.285108,3.72113,1
0.955881,8.064339,0.78149,1
9.967527,7.592939,5.456732,1
9.812241,6.730679,8.462184,1
7.447116,9.760456,2.552771,1
4.521884,4.751814,6.565977,1
7.701852,6.667029,8.428894,1
8.727201,1.266183,2.362725,1
8.384357,3.516221,7.118214,1
7.788985,1.515902,6.40954,1
6.672549,8.193504,3.752936,1
7.817628,6.973734,2.223822,1
4.872079,0.28543,9.42546,0
8.217044,0.475787,0.524064,0
6.14456,9.520796,3.588985,1
0.131237,4.116125,4.782874,0
8.393029,0.603708,0.988291,0
0.079583,3.117655,5.432106,0
1.039153,1.00036,6.033004,0
2.586047,2.080405,0.063215,0
4.004447,6.414674,5.387524,1
0.721201,0.089276,2.349781,0
3.972543,2.751957,8.571005,0
6.143589,5.219445,4.158653,1
7.373625,7.02797,6.488804,1
3.708791,5.143349,1.672332,0
5.414562,2.313918,8.499949,0
5.824147,2.389253,3.385032,0
9.664019,0.23202,5.001624,1
4.095731,7.345844,8.385273,0
4.504335,9.131411,0.021121,1
0.922691,1.024237,9.253696,0
7.778734,9.252635,0.127071,1
8.619428,2.874045,3.723726,1
4.649896,9.196245,3.63831,1
4.154109,2.487276,2.993126,0
3.91753,3.680827,0.092324,0
1.397248,7.185374,9.621972,0
6.75211,4.408224,1.923983,1
4.47461,4.086737,4.669062,0
3.250644,0.134852,0.339757,1
6.200871,0.872411,6.59238,0
9.364876,8.030769,4.942702,1
2.666549,0.320433,4.285186,0
2.62681,2.532249,3.303024,0
1.520215,6.930768,1.524837,0
6.061836,1.456641,0.527247,0
2.579074,6.557642,7.509658,1
9.826875,4.781044,1.18088,1
7.939757,2.722048,7.600191,1
1.047107,2.221006,7.16762,0
8.298144,9.194172,4.260173,1
0.004838,1.402553,7.374574,0
6.625438,8.850505,3.878542,1
1.039762,7.480445,7.068674,1
8.056788,8.220254,4.652968,1
9.025517,6.112439,2.593169,1
7.461463,7.194151,1.18865,1
4.68874,7.043166,1.624548,0
6.938706,8.753711,9.609487,1
7.656446,0.346529,4.70335,0
9.303796,7.112881,4.460237,1
6.340116,1.356859,2.407095,1
0.393134,4.257134,6.517014,0
3.588895,4.851999,3.700432,0
8.370503,8.540214,9.577254,1
3.579378,0.849079,5.124713,0
0.252514,4.442085,8.024126,0
2.480801,8.095037,3.543261,1
3.626501,2.362825,6.876701,0
3.398675,6.727607,7.824481,1
0.782136,8.048929,1.554523,0
4.408198,6.779121,4.709024,1
6.5187,6.783241,9.48252,1
9.477553,0.18508,4.925566,1
8.71626,4.279625,1.148924,1
7.900688,1.233281,6.210241,1
2.172659,5.79476,5.374439,0
8.394133,7.157628,6.119937,1
3.140933,5.373467,2.467876,0
2.083348,2.920747,4.344369,0
7.488165,5.491312,9.29306,1
9.674156,1.949096,0.486363,1
6.331108,7.091787,7.351289,1
5.159032,2.532368,0.829463,0
0.00184,1.675077,7.839436,0
8.603936,2.582324,6.657402,1
8.56882,8.37518,0.34449,1
8.691555,5.857296,3.273908,1
8.171847,9.566151,6.223116,1
0.439687,8.452322,5.97295,0
9.858852,7.532899,5.64569,1
5.885933,5.250277,1.534636,1
6.35382,2.785327,2.549028,1
4.893567,1.352126,7.257384,0
1.086246,0.61436,6.554845,0
4.644599,7.519075,9.680688,1
5.367606,4.065672,9.031395,1
4.013244,1.183538,5.274168,0
1.262343,0.411643,8.726472,0
3.78995,3.509343,2.585385,0
5.609624,7.212367,4.521519,1
9.337964,9.458544,4.739071,1
6.287983,8.382719,4.335471,1
2.009067,0.733621,1.052263,0
4.272456,7.003326,8.894029,1
3.644643,6.193224,3.802008,1
6.297823,9.91977,3.110391,0
2.165196,1.835884,9.612864,0
0.73742,7.304226,3.529888,0
2.921087,7.988753,4.522653,1
1.781001,8.286157,2.49676,1
9.345379,8.356674,6.337409,1
5.671862,4.42837,8.959906,1
8.242112,8.321303,8.544957,1
4.911988,8.398743,7.876617,1
4.931236,9.61364,6.135379,1
5.073821,2.440566,8.004151,0
8.894359,1.506171,7.992741,1
8.951448,6.847615,2.650581,1
3.990592,0.079235,4.898585,0
2.464628,4.890044,1.993585,0
4.906498,2.986456,9.728712,0
0.239081,4.249731,0.415749,0
2.135656,8.556156,5.604949,1
1.85554,6.534176,7.142606,0
2.697013,3.892365,4.302247,0
9.716404,4.572332,8.745218,1
5.766624,7.950467,3.150933,1
3.94716,2.62493,5.325472,0
4.048954,2.936622,4.010716,0
2.573489,9.500551,7.960749,1
6.249566,3.344316,8.55238,1
5.418352,8.885028,7.585434,1
9.351112,4.211013,0.962141,1
9.464962,4.544781,3.52525,1
1.339641,7.290916,6.429035,0
0.001574,4.480635,3.080861,1
7.892569,3.229404,0.394736,1
2.71081,4.388879,7.471484,0
3.174187,7.303707,0.892538,1
3.419739,3.150982,0.974806,0
3.941304,3.367552,4.915976,0
8.379478,4.191014,0.801575,0
0.888046,9.992826,2.460504,1
6.990311,4.700232,7.348918,1
8.949445,0.767771,5.998966,1
5.505493,9.10425,3.680955,0
1.652059,6.412537,3.133192,0
