attrib1,attrib2,attrib3,class
8.739402,0.858139,9.95974,1
9.597405,8.628574,0.416892,1
1.334233,3.298396,6.383381,0
4.860372,8.244614,2.997532,1
1.636233,6.373946,1.943038,0
4.951442,8.294316,6.018997,1
5.483613,4.873542,7.200195,1
9.584325,0.740086,8.922346,1
4.525974,3.605497,2.349313,0
6.817262,4.507051,2.376523,1
2.471431,9.287936,0.402152,1
0.866246,3.994729,3.840449,0
5.836751,0.322387,1.686632,0
3.789244,6.970839,3.726418,1
6.013917,1.808089,1.883917,0
9.740067,1.544061,8.506415,1
6.392322,0.011464,7.247479,1
3.723728,6.905479,9.316097,1
3.21585,7.961995,2.559413,1
1.614837,4.546967,2.314943,0
2.448091,6.488916,3.709884,0
4.892637,4.519414,0.673038,1
6.961005,4.403456,6.641813,1
9.018628,0.94937,3.827827,1
1.300582,1.425994,0.774252,0
0.794379,6.565933,1.79058,0
8.634996,2.81719,8.319855,0
4.213032,5.717628,5.494401,1
4.685346,7.772678,6.000829,1
0.547264,9.739745,9.852096,1
1.77656,0.296753,8.147763,0
8.101415,4.878459,1.276509,0
2.262868,2.366205,7.494896,0
2.125487,2.955601,7.532295,0
5.987944,7.40762,5.07775,1
8.329972,4.291114,9.094012,1
6.385012,0.891031,0.34413,0
5.231162,8.12658,2.863378,1
5.943959,6.416277,0.619994,1
8.734179,4.863299,4.339183,1
6.647406,7.002911,2.637859,1
4.884546,8.3743,6.098418,1
2.905719,1.659189,0.429584,0
3.230576,0.48696,5.240211,0
0.545786,8.250617,4.352311,0
3.758928,9.197562,6.750958,1
2.7709,1.948025,2.226353,0
2.404572,1.83864,5.751567,0
4.915791,4.551225,3.699658,1
8.630739,0.13466,7.189047,0
1.598398,9.433501,0.603813,1
9.002804,6.730973,0.671814,1
2.263339,9.744706,7.010372,1
4.147193,6.106238,0.807763,1
4.670882,9.122094,1.448208,1
6.500627,6.629845,0.691233,1
0.073009,4.235125,6.615852,1
0.364873,1.742411,4.234693,0
0.662131,9.869131,5.55747,0
1.172679,4.822446,0.499478,0
8.669846,2.202332,6.257646,1
1.458424,2.495993,0.419406,0
7.234282,8.238317,1.030838,1
4.531906,7.435278,0.478593,1
1.129523,2.341516,0.476067,0
3.758157,0.732712,6.346117,0
6.498718,6.170599,2.220013,1
7.598373,6.802329,5.003651,1
4.475352,7.779211,6.398356,1
6.311709,6.872902,8.85763,1
8.047926,7.461844,3.837622,1
7.786054,2.659889,7.200746,0
5.329713,1.662575,6.99737,0
5.784639,7.234495,0.401128,1
7.73732,5.095482,8.273044,1
0.919424,0.227616,8.992198,0
1.131941,7.082359,0.837381,0
6.368332,4.785306,3.959094,1
2.8178,5.468204,2.552333,0
6.272007,2.700759,5.307684,0
3.793619,7.345846,6.644117,1
0.944975,3.438278,0.91208,0
8.362348,8.407666,5.70019,1
8.909395,6.14509,4.967391,1
0.502955,8.2598,1.78033,0
0.906574,3.795133,4.838113,0
7.882722,6.003687,3.738223,1
6.967142,6.717006,6.552626,1
3.548948,2.829749,2.393719,0
2.419603,9.933968,8.374437,1
8.503528,4.019835,6.124684,1
8.840086,7.832982,2.767974,1
0.218352,9.663705,3.117112,1
7.594327,5.610803,4.182374,0
0.677509,7.850755,6.264622,0
7.239143,0.035624,9.658008,0
5.697928,5.137894,4.696612,1
0.827294,0.363633,7.040935,0
6.033584,9.440832,8.672853,1
0.412643,0.341969,9.455536,0
7.633633,1.009742,5.725746,0
6.749732,3.823764,4.268529,0
8.112375,1.549468,4.551155,1
0.854399,4.651418,5.785925,0
4.66866,0.338762,7.165031,0
4.790419,1.000282,0.497488,0
7.245932,3.47366,5.759941,1
4.945705,5.01734,4.005418,1
2.483578,6.207396,5.888248,0
1.749216,4.450535,9.609946,1
7.180999,5.524791,8.456677,1
3.213246,9.273393,5.276587,1
7.143167,7.448052,1.949025,1
3.221201,6.717193,8.03616,1
0.949263,3.877421,2.790394,0
6.332959,9.522036,1.840936,1
4.933365,0.225441,7.403008,0
4.79893,9.929332,6.111814,0
2.392907,9.005939,3.954467,1
1.368392,6.551551,0.190623,1
1.334481,2.459176,6.619487,0
7.143565,9.353329,6.627116,1
7.317786,8.911605,4.29794,1
1.792278,2.405679,4.415668,0
5.778486,2.48372,6.308149,0
5.02972,5.355182,5.75917,1
0.846509,7.297756,1.987172,0
2.986371,3.487213,0.95081,0
7.802602,3.533078,0.67677,1
8.953127,8.708929,2.285657,1
0.775421,9.323683,1.521481,1
7.625852,1.977578,8.902108,1
9.031181,0.326842,3.897929,1
0.80743,8.559644,7.201311,1
7.917342,6.575456,7.084444,1
6.702909,6.586631,3.826111,1
1.954336,3.661789,9.539827,0
9.293238,0.32135,0.81205,0
5.069136,4.421073,4.821055,1
7.095497,2.142101,2.585985,1
4.054953,8.137336,8.919338,1
0.269458,3.151049,6.121452,0
4.631774,0.42289,2.453182,0
4.301555,6.061761,9.13562,1
5.764508,8.340801,7.044608,1
6.187884,7.774756,1.251014,1
8.5011,1.386112,8.683793,1
4.08961,2.942695,5.794076,0
4.770058,0.585294,3.478612,0
3.405125,5.828434,4.99337,0
1.829613,8.820802,4.314717,0
2.811009,3.313759,7.87232,0
2.086186,2.943553,4.091805,0
7.722648,0.588287,5.974376,0
8.041274,0.94772,7.353016,0
7.517967,0.836208,6.099333,1
7.251679,2.388442,9.267464,1
5.491569,6.167103,9.727167,1
6.189792,2.215398,5.265256,0
1.970029,3.053847,6.956313,0
9.185108,7.587053,1.132835,1
8.402823,1.705823,9.034527,1
2.731499,4.916066,5.334315,0
7.317865,3.182087,5.150692,0
4.27883,1.771072,1.236419,0
5.378516,8.646022,0.794193,1
9.101482,8.658861,4.375343,1
9.549875,5.722896,0.524423,1
5.838578,6.310812,5.669299,1
0.343147,1.276503,9.367978,0
9.419128,1.916596,9.190672,1
3.589852,3.081389,7.765913,0
6.06587,0.562195,4.797705,0
2.984399,2.947005,8.69653,0
1.208697,0.812282,0.621045,0
3.752708,7.365148,6.547886,1
8.481674,2.362021,2.864978,1
3.656547,5.768654,7.547422,1
7.422652,6.927347,5.134355,1
5.703552,4.538449,0.904356,1
0.519811,0.562737,0.032736,0
8.422977,9.502942,8.109357,0
3.239664,1.837796,6.054034,0
8.320426,2.793208,4.642057,1
1.463713,2.288067,7.730749,1
5.809635,3.500819,4.087393,1
3.233776,7.928601,0.956566,0
8.223881,3.943439,7.802564,1
3.915471,3.43856,2.209309,0
0.423699,2.907055,1.674883,1
7.452923,4.880551,5.869682,0
2.091901,3.750516,2.191865,1
9.495464,8.383206,1.141649,1
7.30062,9.402067,3.802702,0
1.799819,9.116447,0.806478,1
5.205192,2.086928,9.909088,0
3.866808,9.960525,2.181202,1
4.140744,6.117451,3.264454,0
3.690332,9.952452,4.221733,1
0.537612,6.834195,1.863998,0
7.822696,1.819424,9.181614,1
0.790677,3.229804,4.40052,0
7.307268,4.711946,7.23953,1
3.785653,1.317962,6.295978,0
0.896636,3.914786,2.947944,0
8.06477,3.401005,1.5508,1
9.622852,4.578476,7.259095,1
2.27918,6.185291,4.21156,0
0.554219,7.512173,5.985281,0
2.7827,6.576813,8.356075,1
3.701791,0.415148,6.800554,0
2.086454,5.045071,6.952873,0
2.768223,6.445951,9.795109,1
6.558073,9.657869,7.945292,1
6.3082,0.552639,8.424709,0
8.767334,3.385051,4.399229,1
0.902671,6.429947,4.357545,0
1.091769,4.790251,5.178617,1
3.431945,1.0083,3.190477,0
5.18017,1.554976,2.785671,0
7.041128,7.972688,1.015559,1
8.527989,8.152664,8.355484,1
7.650134,8.574582,5.558442,1
0.145339,1.615064,2.086681,1
8.863855,1.652287,6.000403,1
7.689545,0.403877,6.418386,0
2.093271,2.505147,5.786096,0
6.339902,1.086705,1.245233,1
2.049924,7.129822,4.229642,1
3.934998,7.75069,5.80608,1
5.757376,5.399007,4.785376,1
4.865937,2.945685,8.205338,0
2.065522,1.014072,4.162942,0
5.030191,4.850777,8.197029,1
6.776442,5.573327,0.94058,1
8.915553,4.24917,2.302635,1
4.678333,9.442926,9.777431,1
8.201163,4.517242,0.741866,1
3.545854,4.429076,2.54785,0
4.858392,6.611325,1.748248,0
4.159091,1.644614,5.954157,0
4.678325,5.077366,5.662991,1
6.987543,3.724418,9.088079,1
7.005902,1.208182,4.965954,0
4.912569,2.63083,7.548659,0
0.141133,0.985393,7.794055,1
1.211151,0.42119,4.454012,0
1.958192,2.312851,3.765175,0
2.207829,0.118292,9.419605,0
9.959884,1.220493,0.580078,1
9.010567,4.971286,2.20903,1
0.60486,4.594253,9.699627,1
2.20657,0.558474,6.946099,0
1.782133,9.532367,1.941853,1
4.418758,2.142378,7.867665,0
4.915538,5.956425,4.514741,1
0.04266,6.279181,1.781749,0
9.444675,0.737938,7.251528,1
7.521606,9.29497,3.683426,1
3.097597,4.795435,6.96091,0
7.17808,3.926934,1.445696,0
8.370945,4.126896,3.338968,0
9.217937,3.432905,4.353567,1
9.589723,5.794814,3.172727,1
8.511767,9.085288,9.980149,0
5.344789,3.298669,3.163557,0
2.141233,6.343381,5.967553,0
5.866959,4.199824,6.609006,0
4.078401,2.789451,9.421861,0
3.985081,7.219711,8.600168,0
1.78069,3.175461,8.219369,0
7.915029,4.681302,7.630419,1
5.942815,9.038779,2.821506,1
0.375928,9.342689,9.101493,1
1.425957,8.30172,0.875359,1
6.342901,7.040271,7.170912,1
4.839954,3.9217,1.548881,0
2.471948,5.74659,7.055879,1
0.100529,8.158702,8.459755,0
3.889808,9.07799,4.739119,0
2.966631,3.926702,5.660878,0
8.27909,3.511339,9.048261,1
2.551644,1.82956,2.528879,0
2.087379,3.769199,7.864087,1
4.304608,4.951524,2.169525,1
4.933968,2.098161,3.383213,0
9.756472,9.746678,3.410385,1
7.193888,7.579408,8.866751,1
5.1188,2.692498,3.584234,0
7.03797,2.127461,2.919088,1
1.631218,0.352135,4.262782,0
4.454452,3.354349,9.879536,0
8.472083,6.967801,7.539446,1
3.659248,2.482887,3.109698,0
6.75587,5.627042,0.358605,1
7.080498,1.01901,8.829707,0
4.340686,6.291727,7.548806,1
9.852784,1.570784,5.118002,0
7.23591,3.823444,7.92635,1
1.00009,3.536646,6.719923,0
3.281536,8.080047,7.811108,1
8.266541,6.369482,4.761388,1
7.315368,1.709767,6.23493,1
0.917408,2.720257,0.147897,0
6.643992,4.356178,9.861576,1
7.14415,1.747485,9.020756,0
8.253794,7.346367,7.121903,1
6.138447,7.929275,6.365854,1
0.550794,2.089851,2.013525,0
2.889873,6.642222,1.889899,1
7.222532,6.484396,0.323671,1
3.167979,1.135627,1.143179,0
7.783017,2.398723,0.737511,0
3.261035,5.893824,1.795533,1
6.721286,2.740068,4.951846,0
4.55114,9.862452,0.709466,1
0.246496,9.062141,6.114158,1
3.472355,0.7374,9.863322,0
2.141356,0.817718,5.683121,0
1.70637,7.986057,7.661167,1
1.796385,6.136973,6.478033,0
4.154673,4.682311,5.466856,0
6.702739,8.287526,1.817276,1
1.553318,6.091252,0.048004,0
4.244777,8.148775,3.516933,1
1.670341,8.351454,6.143862,1
4.88307,0.285055,2.655078,0
9.152127,3.069923,2.143616,1
8.735067,7.297019,2.046505,1
7.055734,9.014867,8.809827,1
1.670224,1.47613,9.719236,0
9.005093,8.884266,2.471041,1
6.165895,7.518892,5.055396,1
6.488236,1.321038,8.800424,0
6.259378,4.677195,5.470514,1
7.387919,2.154846,8.413415,1
7.78611,8.979201,6.491359,0
0.154943,1.990951,0.530907,0
5.150034,7.561827,6.359445,1
4.429161,2.598725,9.703556,0
4.727599,1.689887,1.682592,0
6.570884,5.972584,6.217263,0
2.668459,0.311333,1.5226,1
3.590191,6.79723,3.856437,1
0.331566,8.326111,8.77882,0
9.437712,6.329642,7.248145,1
2.654413,3.242435,5.120516,0
4.755194,0.623151,2.383074,1
4.360801,2.929866,7.639367,1
5.074631,7.623665,1.360224,1
6.034757,5.198193,2.380267,0
5.956031,4.553569,5.694279,1
4.249684,9.828679,4.146003,1
1.161256,9.00319,0.02784,1
7.106447,9.61825,5.726382,1
4.558882,0.531451,8.852586,0
6.567489,0.716873,4.90032,0
5.219776,0.99075,6.54996,0
0.131795,4.978856,6.054954,0
6.850537,4.854233,7.739186,1
5.970518,4.139436,7.071485,1
1.988039,0.005559,0.666333,0
5.093018,1.948214,5.041848,0
1.798222,9.44279,2.342005,1
8.67462,1.49211,1.151775,1
7.996275,9.017667,9.46692,1
1.66297,8.843626,1.410107,1
0.327522,9.804549,8.407232,1
0.440664,4.732733,6.384295,0
4.502309,7.032985,3.524697,1
7.345183,5.47744,8.065912,1
1.871978,7.919448,1.889406,1
3.249075,0.133875,3.448646,0
4.051204,6.08642,8.07581,1
4.758439,9.381614,7.917493,1
9.892389,0.359661,9.83807,1
1.231945,8.159901,0.893583,1
3.736845,2.394634,0.530784,0
3.847274,6.817012,5.706661,1
3.334935,9.260277,2.519325,1
1.487573,4.705847,8.027209,0
9.53062,9.706696,1.307569,1
3.766972,8.483526,7.216301,1
0.979514,6.688771,1.729358,0
3.546404,2.993049,0.220052,0
0.424949,2.699893,5.957213,0
1.915486,8.99951,8.396298,1
5.801895,1.76024,0.048903,0
7.381779,7.097836,3.518352,1
0.580114,7.60273,3.674855,0
1.379803,3.031484,7.120494,0
0.907518,7.101024,1.941212,0
1.825079,7.834372,5.246584,1
8.968105,5.784912,3.765502,1
4.463654,5.413835,3.013022,1
2.45708,4.40693,5.433685,0
6.382669,4.179039,0.010924,0
3.327465,4.625928,5.522373,0
7.219239,9.158545,3.846806,1
7.054314,2.649427,9.06081,1
1.060594,9.988588,5.779301,1
2.5726,2.944477,3.675726,0
5.488405,3.340445,4.922194,0
6.157912,1.572845,2.793393,0
2.649532,7.023325,0.057432,1
5.477478,6.118901,6.326309,1
6.057967,2.346882,4.300225,0
1.659799,4.46083,9.939545,1
6.743673,3.554291,9.621633,1
4.658824,7.826334,2.677701,1
0.557776,1.76323,7.232459,0
9.381876,9.53757,4.173997,1
2.767841,9.643007,9.794383,1
2.143206,1.241375,6.357486,0
4.805743,2.557449,7.255795,0
9.017645,7.959161,7.72487,1
2.641278,8.785715,7.312808,1
4.484816,6.323612,6.44383,1
1.776898,0.526792,5.58313,0
4.212463,7.136952,2.705956,1
1.056515,3.482009,8.867137,0
2.219399,1.340665,2.110794,0
3.308295,8.945265,0.21497,1
7.858583,2.455712,3.106276,1
8.30914,3.609629,0.268485,1
5.951059,4.466969,0.035395,1
9.331247,8.738008,8.937418,1
9.194924,4.486694,4.109477,1
2.258964,9.671308,6.804248,1
2.473173,4.709172,3.178783,1
5.849025,7.513283,7.591742,1
8.456146,6.074444,3.379561,0
9.384029,3.152756,6.985094,1
1.766379,3.671643,9.413241,0
5.272459,9.578321,4.951737,0
5.21487,7.565711,4.476177,1
1.52361,7.738966,0.878818,1
4.583526,0.01866,2.710254,0
8.027264,7.29414,5.69822,1
0.401823,4.66191,0.505878,0
3.281193,4.04334,2.330772,0
0.555213,4.735576,4.570387,1
9.713627,6.39827,2.524545,1
2.562482,2.469992,9.922564,0
9.12841,7.094031,6.324486,1
5.605467,6.355792,0.245027,1
7.407563,6.322905,0.751252,1
3.1001,9.200519,0.601746,1
0.939973,7.09616,8.744619,1
2.074401,3.713316,1.598292,0
5.04047,1.108357,4.098885,0
6.04239,1.360573,1.064222,0
8.390244,6.168029,4.041237,1
4.766179,8.105702,4.553987,0
5.992675,7.775288,7.811194,0
6.824884,9.300544,3.243531,1
1.715673,4.773524,5.402291,0
5.483041,4.206399,4.68012,1
0.12171,0.46045,6.200979,0
4.374029,2.529635,2.300653,0
9.62385,3.599733,3.631307,0
9.119743,7.940126,5.138878,0
8.168626,9.19457,1.190824,1
7.657316,0.59036,9.604644,0
3.408351,8.535453,2.079846,1
7.571846,1.714439,9.873488,1
3.816449,8.831444,8.542935,1
4.199537,9.596637,2.629211,1
0.876316,6.288343,0.748038,0
7.393648,0.863896,4.259232,0
9.303438,3.716882,0.436893,0
4.790986,1.256112,3.765953,0
2.749265,5.850475,8.558998,0
2.008812,6.482167,0.60182,0
5.32829,7.576044,9.800854,0
7.776071,9.62177,1.122581,1
7.46198,0.517166,7.320595,1
5.35438,6.658351,6.75417,1
7.651793,1.628251,0.488743,1
3.544111,7.601071,1.549717,1
3.433303,7.234176,7.965845,1
6.995932,1.756188,0.017591,0
8.145392,0.908061,1.900277,1
6.876603,6.886914,6.307801,1
7.058894,4.664327,1.235071,1
7.201096,7.132505,2.514753,1
5.626124,3.448187,0.05787,1
1.959202,0.301656,5.924562,0
8.990775,0.215803,3.421401,1
7.257046,4.531205,7.832357,0
4.432621,6.59972,4.299178,1
3.558119,8.244675,4.475793,0
5.301863,5.269019,8.507541,1
5.865472,8.352544,6.237903,1
5.840325,2.033395,8.649276,0
3.099316,2.031174,7.413838,0
6.434564,9.603991,1.806139,1
6.989827,5.719023,8.827629,1
7.806391,6.55605,5.354352,1
1.278322,7.273967,7.428928,0
8.418373,2.411226,5.87725,1
0.652494,6.467535,1.055846,0
2.615462,0.931535,9.9599,0
9.06596,3.304026,2.011904,1
3.698665,1.830818,6.302035,0
3.315289,6.214621,7.067279,1
4.424748,7.526494,9.390293,1
7.351773,8.00599,5.340144,1
4.502571,5.489829,5.078151,1
3.401075,8.883957,6.785385,1
0.857592,9.388781,7.641365,1
6.367257,6.762217,7.872714,1
9.40176,5.499142,0.67448,1
4.846096,4.562121,3.826306,1
5.264722,5.858466,5.560345,1
9.933617,4.697353,5.250645,1
3.508774,6.548441,1.814633,1
4.275041,0.363946,9.879226,0
1.375981,1.026247,8.603746,0
5.555988,0.682692,5.482288,0
7.424528,0.541368,2.992704,0
7.270336,0.839485,8.432446,0
6.335892,2.277666,7.998098,0
9.603859,2.027478,0.274258,1
7.969817,5.300278,2.672319,1
5.414155,6.131914,0.686961,1
4.805722,3.24919,9.164007,0
1.035644,0.228136,4.161466,0
1.181984,4.618463,4.661235,0
7.310324,9.98429,9.586222,1
8.393585,3.197515,6.102737,1
7.19736,0.185311,8.804991,0
1.806881,7.942828,1.837415,1
4.981497,1.271458,4.346204,0
5.331967,7.939216,0.4072,1
9.598631,9.895522,0.567559,1
3.302197,7.546312,2.246188,1
8.066368,6.073952,0.281705,1
3.467087,4.015192,9.085218,0
5.784551,1.585753,6.940396,0
3.396263,0.730034,6.578162,0
5.637663,7.579251,4.524762,0
0.383667,0.903559,1.130505,0
8.6143,2.735826,2.373328,1
5.690354,2.632113,4.629076,0
2.593362,7.052282,2.194361,1
2.207677,7.244285,0.122888,0
5.655083,0.41913,0.936832,0
1.294893,9.084144,5.95952,0
0.153866,5.614863,4.322623,0
3.372942,7.916809,9.679588,1
6.825477,1.224989,2.498948,0
2.662165,7.836818,6.507086,0
8.583411,7.060261,5.334041,1
3.688254,4.164191,2.628315,0
6.791411,2.887392,9.803747,1
6.700197,3.781357,1.217292,1
2.74519,0.945236,5.917925,0
3.401888,8.989314,9.863778,1
2.44068,1.160325,6.157392,0
5.973228,9.650235,1.182661,1
5.240625,0.882461,5.880266,0
7.850808,2.933947,4.233869,0
3.641588,4.818632,1.122604,0
5.83129,7.43484,8.610477,1
7.761872,9.529791,0.003966,1
8.641841,9.732798,0.950935,1
4.625247,3.638215,4.545948,0
5.151019,8.473676,0.946503,1
3.834584,2.061539,9.423644,0
0.299888,8.823265,3.126722,1
2.010292,4.376903,5.842113,0
7.96725,7.125624,6.400717,1
7.620622,7.826921,7.714702,0
8.810821,9.367566,7.494921,1
5.598097,1.038091,5.276333,1
9.553767,6.150715,2.156985,1
6.006883,2.961739,8.331355,0
9.579721,3.356121,6.339701,0
7.584381,0.797215,0.15491,0
0.86459,2.59638,6.875273,1
9.28966,8.524878,1.574079,1
6.833071,9.026998,1.437961,0
1.331856,0.994321,0.583132,0
0.035555,4.069806,4.355246,0
8.680546,1.478371,0.636325,1
8.449562,8.742328,0.511591,1
9.994045,5.475952,4.601895,1
4.699868,3.924984,2.035065,0
3.260247,2.809849,8.029914,0
0.360329,1.56386,6.557193,0
9.332621,7.581777,9.98507,1
7.989535,3.983247,8.429105,1
1.384985,5.193744,3.718804,0
2.986317,1.990088,2.476205,0
5.382874,9.334887,2.278888,1
8.54469,8.034275,7.711863,1
0.744169,4.78125,2.345961,0
0.367651,5.049293,3.889116,0
2.141618,1.37249,4.395874,1
7.871282,3.34516,7.950239,1
0.959599,9.571042,9.105734,1
6.595428,9.547624,9.82274,1
4.219948,0.152311,9.436338,0
9.6792,9.771323,5.458808,0
3.830745,3.009062,7.026172,0
6.507326,6.579159,6.267635,1
5.054561,9.639947,3.69127,1
6.071821,2.566862,0.357908,0
9.936949,2.256142,4.957441,1
0.200477,8.214535,0.290641,0
9.53429,5.517731,2.866306,1
5.78648,0.60402,4.576031,1
9.518592,8.300284,7.533036,1
7.312616,0.863759,0.550823,0
6.095499,4.794208,9.435888,0
4.214993,3.121197,0.648825,0
8.431883,0.723419,0.242785,1
5.008897,1.393628,3.520387,1
3.886824,1.216948,9.261956,0
3.244101,6.234718,8.08818,1
1.906495,5.50134,3.83732,0
7.688755,9.375765,7.488493,1
5.510482,3.125192,8.858665,0
8.596378,2.89814,9.656623,1
5.075858,5.355049,9.223088,1
0.315655,1.521533,9.277339,1
1.217213,1.192236,2.213316,0
1.340409,3.620124,6.38329,0
7.384397,0.610563,3.299361,0
6.411864,0.567542,1.497126,0
0.962381,7.113095,5.237545,0
9.561082,8.622118,1.865658,1
0.43608,4.584387,6.67177,0
5.8087,9.72151,2.798964,0
2.212751,3.747716,2.669089,0
2.291939,8.013592,0.552473,0
5.409649,2.609613,9.532516,0
2.577106,9.842841,5.860638,1
3.211698,2.934049,3.614095,0
5.135254,4.487276,4.002762,1
6.447003,2.96248,3.250781,1
5.779444,2.364413,0.386486,1
9.043711,9.382939,8.547791,1
0.424704,1.71042,4.237498,0
2.385307,2.244984,3.237203,0
2.095649,9.579206,3.064935,1
5.359261,0.345787,9.205882,0
2.181314,1.450053,5.386855,0
7.657098,6.922792,6.646552,1
1.518496,1.30386,6.770184,0
7.194342,8.53805,8.722526,1
0.805897,8.178719,7.998406,0
8.276394,7.500493,4.519411,0
3.435673,4.546242,5.101171,0
6.705159,4.882192,9.01923,1
5.739408,2.839182,4.190164,0
4.5567,6.622767,7.437316,1
7.991287,0.069255,0.123281,0
8.690982,2.621807,5.832213,0
7.973919,8.197832,3.855892,1
4.906707,7.698937,1.920417,1
5.835891,6.55122,4.637035,1
9.944327,2.217288,4.987266,1
3.047719,9.10139,0.376121,1
5.903139,5.531817,9.220319,1
1.640241,2.25535,0.882571,0
2.288485,8.969142,1.288119,1
9.213436,8.503308,9.743242,1
1.372854,5.05584,1.284841,0
3.190725,4.067341,4.957402,0
7.772697,1.678315,9.467893,1
3.001812,7.59683,6.127857,1
5.79723,2.413885,0.271553,0
7.849535,0.739652,6.754623,0
2.123453,9.837796,4.448012,1
4.058502,8.251805,4.120219,1
5.693896,4.080503,7.682074,1
2.71451,7.961283,4.51508,1
2.018842,0.194243,1.133624,0
4.518305,2.39142,8.067506,0
2.290616,3.018737,8.942301,0
9.235483,7.189028,8.444616,1
6.97753,7.204003,6.221346,1
2.380641,4.371324,9.95635,0
2.684055,5.479322,5.87149,0
9.337785,3.235516,0.809389,1
5.144548,9.460145,1.169947,1
8.410696,3.964011,2.490396,1
7.516332,1.149619,7.115916,1
9.490032,0.584452,8.740543,1
7.616264,8.955035,5.347322,0
7.530071,3.551573,4.683651,1
6.092636,2.163606,9.264761,0
4.571942,8.937159,8.124724,1
0.373792,7.779556,6.2712,0
6.965277,9.654503,5.199502,1
4.735338,0.815991,5.354907,1
2.006778,1.197927,1.618764,0
9.67882,8.101867,3.253745,1
8.547105,6.256246,8.548902,1
8.299414,0.598896,3.988951,0
2.299199,4.059017,4.413218,0
2.813089,3.916032,6.182647,0
3.422656,2.524696,1.324386,0
5.279694,2.908514,9.862527,0
7.958415,2.598161,8.00754,1
4.291091,4.848059,0.758084,1
6.44709,6.703451,8.063176,1
3.28542,1.055056,3.492009,0
3.603067,6.369737,4.295098,1
9.717205,3.341806,9.484759,1
0.025443,9.08693,7.74516,1
8.148403,1.249499,5.064719,1
4.871423,8.841689,0.753417,0
7.959524,1.751375,6.913161,1
4.006059,2.262447,3.951377,0
8.218153,5.32615,0.157616,1
8.350197,3.658876,7.777224,1
3.532741,7.515547,1.950434,1
8.185292,5.076196,1.415861,1
6.974865,3.975555,6.487409,1
4.058317,7.023694,3.181038,1
7.375227,4.802546,7.028422,1
6.335621,6.15435,4.147148,1
5.796916,0.186424,3.609268,0
2.767687,2.868971,7.854823,0
6.518111,4.252888,7.128186,1
7.65251,3.099675,0.992912,1
3.235254,7.000168,6.660765,1
3.519677,6.817862,3.420126,1
3.517712,8.020958,3.313743,0
0.834424,8.72138,1.958576,1
3.498118,9.233438,0.783854,0
9.730611,2.01056,4.663331,0
0.59196,1.872523,8.814074,0
3.339073,6.593304,6.723226,1
0.905048,6.782482,2.026201,0
2.117664,8.527166,0.394128,1
2.894874,6.129966,7.696249,1
9.839854,4.84369,7.547688,1
7.042001,4.841679,0.442881,1
1.882787,2.61741,9.286726,0
0.603058,1.607313,9.772416,0
8.650935,1.04822,4.53279,1
6.296305,9.794529,1.25353,1
0.949676,9.497598,7.023183,1
1.890591,9.024881,2.151637,1
7.477484,8.334773,7.321836,1
3.771406,5.709758,4.564888,1
7.059452,6.798046,6.705704,1
3.443266,1.76398,0.450108,0
2.828105,5.9406,4.680426,0
7.521186,5.932727,4.994819,1
8.915243,5.514395,1.789794,1
3.01357,3.084621,7.37002,0
3.817086,8.335903,0.72762,1
7.189845,3.931534,1.025483,1
0.763736,2.675998,4.683469,0
9.341131,3.296619,5.501623,1
6.871042,9.206643,3.202732,1
0.927607,2.660431,3.908131,0
1.471213,9.005406,1.348782,0
9.350862,7.903367,5.742294,1
4.492856,7.856991,7.268106,1
6.650253,8.6563,6.121828,1
1.669542,5.185016,3.638897,0
5.277236,9.828377,4.701525,1
8.149509,0.450121,5.675054,0
6.940803,5.89686,5.778499,1
4.509746,9.518835,4.333807,1
5.726702,2.731471,9.50659,0
2.431855,0.675722,8.33163,0
6.117471,1.225427,1.836277,0
3.281623,5.796831,1.746262,1
3.753406,5.712319,8.268623,1
7.745076,9.353158,7.549651,1
5.019964,2.583742,3.745085,0
9.170578,4.022659,9.920941,1
1.952121,4.815252,9.435349,0
0.258448,9.808784,8.625611,1
3.046623,9.182599,1.259292,1
7.979359,4.807853,9.62768,1
3.126407,3.466614,4.760618,0
6.971079,1.981565,3.506059,0
6.902013,8.464519,6.01266,1
8.213458,5.090589,4.055478,1
5.123029,1.913215,3.672097,0
7.303902,8.708427,0.651335,1
2.726221,3.75209,6.304607,1
8.703931,3.297561,0.068862,1
8.382788,6.850825,2.520411,1
0.343884,9.834291,9.859967,1
8.954954,2.901986,2.982129,1
0.328649,3.994552,1.53138,0
4.18424,3.541593,0.243001,0
3.949097,5.21459,2.735756,1
4.928925,7.264243,4.750047,1
8.519318,8.79512,0.19075,1
3.585025,7.96924,3.164944,1
1.54691,4.582237,9.125772,0
8.301159,0.538741,0.479031,0
5.452792,3.116217,3.333451,0
0.924166,9.965046,0.371816,1
8.26465,8.107246,6.653957,1
8.394589,3.579627,8.725274,1
9.185707,9.052131,6.44903,0
9.260153,6.09379,7.804781,1
6.633921,5.474883,4.314286,1
3.396288,7.270852,7.690511,1
1.784418,7.920182,5.810533,1
7.199684,4.598684,3.017826,1
5.58657,6.855583,4.830977,0
4.539304,5.823065,4.043114,1
6.729647,2.118223,6.710491,0
9.730573,2.393286,3.567335,0
4.860697,6.363904,2.470909,1
7.9625,5.358639,5.540472,1
3.757847,2.99902,1.343733,0
8.51295,4.325532,4.034923,1
0.7769,6.850105,9.504275,0
4.840833,1.686049,9.234045,0
